PC1_1,PC2_1,PC1_2,PC2_2,PC1_3,PC2_3,PC1_4,PC2_4,PC1_5,PC2_5,PC1_6,PC2_6,PC1_7,PC2_7,PC1_8,PC2_8,PC1_9,PC2_9,PC1_10,PC2_10,PC1_11,PC2_11,PC1_12,PC2_12,PC1_13,PC2_13,PC1_14,PC2_14,PC1_15,PC2_15,PC1_16,PC2_16,PC1_17,PC2_17,PC1_18,PC2_18
0.022680487,0.1364989,0.014369075,0.118398239,0.025631308,-0.11497157,-0.007986356,0.141925714,-0.000838892,0.122915278,-0.02941535,0.116510805,0.010292955,0.122448682,-0.011891093,0.105352137,-0.029650845,0.137526655,-0.022830916,0.136729304,-0.039435395,0.109782682,-0.018204966,0.115382987,-0.009895867,-0.122626655,0.000185727,0.108962724,-0.014958577,-0.121225083,-0.028352729,-0.042476303,0.018675256,-0.121974557,-0.022649952,-0.129356143
0.052106866,-0.061590705,0.049142074,-0.062326785,0.047145058,0.070020106,-0.05261728,-0.054044991,-0.06261073,-0.050797967,-0.04536526,-0.065181779,-0.054152039,-0.044734634,-0.058373905,-0.059305906,-0.049716656,-0.064770006,-0.051336609,-0.067323263,-0.056894621,-0.082080375,-0.053513857,-0.053949144,-0.065258862,0.056198203,-0.058912782,-0.052291291,-0.048100306,0.064473007,-0.062052577,0.050450477,0.052694229,0.058765243,-0.049053857,0.062979848
0.02136927,0.043756436,0.013770694,0.048973661,0.026699486,-0.021069891,-0.030272615,0.032481427,-0.01370311,0.048139415,-0.037687747,0.066413286,-0.035111775,-0.004577485,-0.037169919,-0.000508833,-0.035298531,-0.0208244,-0.035463163,0.019176231,-0.019366713,0.032508913,-0.039633381,-0.013433088,-0.014323613,-0.02405984,-0.004986082,0.07296732,-0.034840442,0.003085475,-0.029879543,-0.025891738,0.027159568,-0.052868089,-0.03337837,-0.054378211
0.040725709,-0.010721687,0.033192977,0.007186915,0.035002879,0.011611544,-0.054340177,-0.050122771,-0.05313322,-0.021027958,-0.033340354,-0.013575435,-0.020746389,0.028259942,-0.047590584,-0.025861971,-0.040225873,-0.028969192,-0.043531658,-0.043546587,-0.032799239,0.023765844,-0.047773048,-0.036682653,-0.015179491,-0.093357408,-0.054353126,-0.046953622,-0.035831234,0.006671063,-0.050739494,0.037807189,0.047697218,0.048404614,-0.028198584,-0.070721794
0.033360728,-0.008735984,0.045768957,0.013550005,0.033754182,-0.037596595,-0.02868039,0.029686853,-0.041356241,0.002158599,-0.03330776,-0.015483133,-0.066595523,0.04246861,-0.037803282,0.040028636,-0.019354245,0.002442162,-0.032605276,0.049508954,-0.042113442,0.077305851,-0.03103882,0.013207795,-0.040018858,0.016231752,-0.029488907,0.076589708,-0.038234199,-0.010053854,-0.03141824,-0.059197956,0.03721785,0.004578998,-0.030609128,0.001653417
0.003847976,0.004203897,-0.058352795,-0.01537696,-0.016600061,0.011573753,0.004818137,0.020531959,-0.005559698,-0.038192256,0.001314377,-0.00704437,0.021564672,0.002285348,-0.024849322,-0.024426197,-0.001795477,0.006442358,0.064391804,-0.01604532,0.000425207,0.028767718,0.028736031,-0.005366893,0.041586024,0.011543472,0.007662442,-0.011024247,-0.003912196,-0.029512885,-0.004128074,-0.030625098,-0.059860804,-0.018368037,-0.006713274,-0.040936004
0.019799337,0.02038661,0.027437029,0.015772079,0.022905479,-0.034242568,-0.023109352,0.024685269,-0.021912282,0.014049952,-0.019609276,-0.005897375,-0.035558006,0.035262596,-0.021318457,0.030350516,-0.010503216,0.004763735,-0.021247159,0.031123709,-0.025072493,0.053109928,-0.019169228,0.005333516,-0.002225334,-0.00742412,-0.015680808,0.041866331,-0.024761995,-0.012815494,-0.016785778,-0.044599769,0.023945036,-0.002195693,-0.02576465,0.0007704
0.030604802,0.147773392,0.019486361,0.142456406,0.02842483,-0.150011265,-0.00173798,0.15467,-0.029557931,0.094017493,-0.031801338,0.124427746,0.010894007,0.144157182,-0.010198073,0.128464079,-0.032742849,0.150862801,-0.027766043,0.147608077,-0.038455804,0.12329696,-0.019145019,0.134957316,-0.008525376,-0.139798747,7.07E-05,0.114140179,-0.019040178,-0.14088963,0.004532276,-0.14947391,0.022911451,-0.129280085,-0.029070267,-0.142457288
-0.096838161,-0.017414353,-0.089878778,-0.02262305,-0.096654011,0.015592162,0.094723983,-0.027813579,0.084419073,-0.034013707,0.09630183,-0.011762181,0.087122184,-0.03848228,0.086019225,-0.028969494,0.101449977,-0.018411708,0.091395717,-0.016269709,0.09720093,-0.006690454,0.092429331,-0.021293964,0.095618181,0.035369523,0.088595773,-0.034643799,0.112746609,0.055270274,0.09116166,0.041186263,-0.095548051,0.02889571,0.09967536,0.018127428
-0.082102254,-0.012838338,-0.079468233,-0.018936129,-0.084242722,0.006150929,0.082738166,-0.024868534,0.078949751,-0.034775757,0.087170477,-0.011348889,0.080130778,-0.035594713,0.079718914,-0.025974138,0.093336112,-0.012871724,0.085170714,-0.014972721,0.086845526,-0.005321527,0.080075926,-0.018565046,0.082715508,0.029902975,0.080193777,-0.031144688,0.072748097,-0.00801128,0.077275393,0.024630263,-0.083511122,0.026004835,0.086996348,0.013243593
-0.087280426,-0.01479966,-0.07892901,-0.012339442,-0.084904494,0.003786475,0.078296007,-0.019652659,0.070081501,-0.026179359,0.074462492,-0.012368913,0.081109664,-0.033703118,0.076374866,-0.02345738,0.083473217,-0.002548446,0.083999498,-0.014778318,0.086288075,-0.006220056,0.074563306,-0.016099246,0.083509645,0.027747112,0.078392389,-0.029467247,0.073082345,-0.008451318,0.078233485,0.027498299,-0.081585044,0.023369144,0.088636884,0.014276088
0.018947382,0.079142944,0.012903051,0.090047963,0.023983228,-0.062696161,-0.010385363,0.090519723,0.009522602,0.098808411,-0.025741381,0.091823007,-0.006221759,0.063717854,-0.011774637,0.076311679,-0.024447684,0.0923146,-0.016497493,0.079931224,-0.012975527,0.043011139,-0.012528638,0.095719659,-0.027671999,-0.007298157,-0.004076631,0.080781441,-0.022372362,-0.08864543,0.00680337,-0.077574763,0.020606783,-0.067566955,-0.02038539,-0.093014072
0.044267368,-0.017538557,0.039456163,-0.012938496,0.030252895,-0.031832152,-0.050523402,-0.020800404,-0.058320745,-0.029032493,-0.046728513,-0.047322148,-0.057248188,-0.041092835,-0.055356325,-0.043376711,-0.044878523,-0.024388907,-0.044415012,-0.040881563,-0.033508337,-0.012091987,-0.048523547,-0.037240108,-0.013936295,-0.06630395,-0.023339454,0.033648526,-0.047057685,0.035340993,-0.057346961,0.043525545,0.042028668,0.001877668,-0.027281635,-0.070683602
0.044205434,-0.034672837,0.049878968,-0.012680782,0.046647776,0.020032928,-0.040220809,-0.012112203,-0.026011571,0.017959111,-0.045805423,-0.023454389,-0.046175553,-0.006497485,-0.048419807,-0.016234405,-0.039682923,-0.033739393,-0.046047807,0.004906852,-0.043540117,0.007541398,-0.042678452,-0.016842699,-0.050985198,0.027082561,-0.048310087,-0.035734868,-0.048033629,0.041323537,-0.036559581,-0.022155178,0.043646641,0.021772076,-0.037249864,0.035632744
0.029195854,0.078293875,0.028409921,0.070393864,0.021313636,-0.11649421,-0.007113139,0.132601271,0.002634119,0.114689335,-0.03302513,0.106147181,0.005179359,0.102110191,-0.014133389,0.098326749,-0.031781814,0.110482994,-0.026473637,0.092736015,-0.040237998,0.109928057,-0.016245711,0.124472811,-0.010118159,-0.113034505,-0.007387374,0.09866131,-0.020499,-0.112837159,-0.031677181,-0.036914227,0.020881812,-0.119778898,-0.0229907,-0.119977013
0.029622286,0.056245852,0.046533352,-0.009801433,0.036403063,-0.002028557,-0.017820508,0.073146138,-0.035380519,0.017328073,-0.037666546,0.052773429,-0.011864682,0.049535209,-0.027138333,0.062646795,-0.024747795,0.035100183,-0.031697563,-0.000633288,-0.027780655,0.016200365,-0.036925446,0.00355088,-0.03304445,-0.011214029,-0.0194084,0.068924179,-0.039027008,-0.006706679,-0.017529428,-0.066830652,0.0284349,-0.059863986,-0.027348128,-0.069485161
0.016611227,0.073212057,0.012588925,0.069436158,0.015100533,-0.073815595,-0.002400374,0.083450939,0.000917531,0.076325581,-0.016130697,0.067937894,0.005406602,0.071316154,-0.007988458,0.068653047,-0.019211155,0.066295931,-0.019843304,0.022897945,-0.021184361,0.060972347,-0.00938833,0.077057624,-0.008090115,-0.059220335,-0.00403394,0.061259265,-0.010603172,-0.07668837,-0.01627777,-0.030243644,0.013258469,-0.067668092,-0.014013939,-0.080224437
0.055761645,-0.064741664,0.054203884,-0.055120851,0.054967537,0.061757519,-0.059644118,-0.053182238,-0.068134594,-0.051348117,-0.049079013,-0.063681479,-0.059779263,-0.054322616,-0.061837083,-0.057684084,-0.050626794,-0.062050407,-0.053006692,-0.06513844,-0.039203699,-0.022267905,-0.054904182,-0.050567254,-0.064027214,0.054004928,-0.061896809,-0.051203851,-0.050919389,0.059696839,-0.061221073,0.051918208,0.055706664,0.057915151,-0.048489065,0.06617309
0.031826349,-0.007064255,0.042897326,-0.022865865,0.032080894,0.007140261,-0.038541723,0.005949583,-0.032535934,0.000297357,-0.036122738,0.018631746,-0.02944456,-0.004364162,-0.036470882,0.005836739,-0.038190699,-0.015782058,-0.038437682,-0.006154628,-0.028775338,-0.025993636,-0.030761263,-0.003812189,-0.03314758,0.013323125,-0.028497714,0.01854302,-0.034090936,-0.002891603,-0.035670652,-0.003287294,0.024917756,-0.015419877,-0.033846464,-0.012286777
0.021738996,0.107205927,0.01176814,0.105536065,0.01924788,-0.104074705,-0.003717082,0.109873841,0.000149412,0.104242549,-0.022465888,0.105821947,0.008125474,0.078544775,-0.006140468,0.092754932,-0.027180389,0.09030484,-0.022265824,0.096269414,-0.020645893,0.037284099,-0.013632963,0.115080466,-0.004180972,-0.08995842,0.00207298,0.086864761,-0.021389091,-0.075098031,0.007243576,-0.103305499,0.011610503,-0.099833216,-0.030815661,-0.05097728
-0.091187723,-0.013268582,-0.09236711,-0.013562945,-0.096194251,0.014168337,0.09366461,-0.027087127,0.088470233,-0.037595265,0.099365615,-0.012609217,0.080938571,-0.030694301,0.083749799,-0.028521954,0.096699532,-0.003394482,0.087181849,-0.011953657,0.092524542,-0.00613668,0.092243576,-0.022858552,0.093255489,0.031706096,0.090200386,-0.035567408,0.102525784,0.041142486,0.0901153,0.042140826,-0.091443992,0.027287303,0.095099622,0.011389319
0.016611757,0.048900383,0.017997322,0.05132855,0.02190892,-0.030403627,-0.020501732,0.042210965,-0.004411582,0.044138192,-0.025721559,0.066965941,-0.003165266,0.041770833,-0.01539144,0.066055727,-0.024439348,0.040736236,-0.020015996,0.071796886,-0.023575982,0.027182518,-0.018867391,0.032610196,-0.006168713,-0.070312512,-0.00812486,0.05412741,-0.027253644,-0.043266685,-0.012115592,-0.052426916,0.024009697,-0.050198808,-0.024906259,-0.07023794
0.039419245,-0.019635871,0.035140909,0.025767046,0.036364488,0.050004736,-0.04895645,-0.039296917,-0.02315496,0.015794385,-0.030315864,-0.037127205,-0.05278021,0.000904817,-0.04716286,-0.031511243,-0.047973042,-0.056278071,-0.043522595,-0.038923197,-0.053384576,-0.064366305,-0.040666223,-0.029476836,-0.019417852,-0.021850437,-0.044924106,-0.009156153,-0.042968738,0.013794009,-0.05755782,0.050164482,0.049216103,0.046714655,-0.044175002,0.049088257
0.048645667,-0.057583786,0.046325025,-0.041583145,0.041009248,0.073726611,-0.051748241,-0.056729173,-0.05996024,-0.042874453,-0.047275222,-0.055082767,-0.068952911,-0.027845245,-0.055095408,-0.053757736,-0.044295119,-0.054431374,-0.046779943,-0.063619103,-0.034290652,-0.071996413,-0.050743902,-0.049059065,-0.058298433,0.052296458,-0.055364025,-0.047788636,-0.045378137,0.057849291,-0.055037971,0.047548992,0.048188144,0.057578172,-0.042674098,0.057084782
0.032407083,-0.029097836,0.038789433,-0.01515329,0.039229748,0.002265524,-0.037586733,-0.008524631,-0.036704082,-0.009874681,-0.03227108,-0.015224534,-0.039395492,-0.01358812,-0.045504943,-0.030930333,-0.03546601,-0.018734664,-0.02784991,-0.02697598,-0.035262219,0.047658967,-0.02801005,-0.012258422,-0.035907501,0.004970818,-0.045935008,-0.029963923,-0.037837752,0.027103867,-0.047604092,0.035004931,0.039144687,0.031829424,-0.036466272,0.024436579
0.027760825,0.064361661,0.044001719,0.033044759,0.026356905,-0.081826451,-0.02319321,0.062954535,-0.010013159,0.092550859,-0.034126166,0.093581762,0.00386407,0.117160477,-0.018416931,0.102729353,-0.032093527,0.11556403,-0.029706016,0.077276686,-0.038190877,0.110494852,-0.019163371,0.105556097,-0.007807007,-0.121636189,-0.002612831,0.102151706,-0.033350639,-0.024438114,-0.024261457,-0.086106196,0.021784429,-0.105299027,-0.024392161,-0.087353002
0.040129057,-0.025085564,0.049332101,-0.031155117,0.042744816,-0.015319479,-0.050380517,-0.015688071,-0.053791042,-0.027002603,-0.035265403,-0.023683485,-0.068305125,0.021601105,-0.046383867,0.013805098,-0.034211362,-0.036749038,-0.048264108,-0.018902516,-0.043811612,0.047071661,-0.035768232,-0.002101918,-0.055928442,0.044190187,-0.054794081,-0.036610402,-0.046225334,0.035634409,-0.056563519,0.038836522,0.039189139,0.001569414,-0.031038151,0.006179248
0.032524723,-0.006735893,0.040673596,0.009855393,0.035746283,-0.018229093,-0.033466338,0.020729031,-0.036533418,0.003436045,-0.032844308,-0.021723795,-0.053191269,0.046069355,-0.040781226,0.009588386,-0.015266563,-0.006746956,-0.035737766,0.028498922,-0.038778582,0.067364985,-0.028333731,0.003391564,-0.032730011,0.006702465,-0.03079184,0.053388995,-0.03906285,-0.002281016,-0.035786235,-0.040753156,0.035939331,0.003049318,-0.030916658,0.000278333
0.021034368,0.032022445,0.018259888,0.052425976,0.02576415,0.005925517,-0.019820061,0.038685947,-0.007121804,0.048777866,-0.030474467,0.072780668,-0.005614564,0.044670971,-0.022920518,0.053710698,-0.020046016,0.015954117,-0.024262892,0.016575868,-0.01790436,0.035478068,-0.009413469,0.046595469,0.000947034,-0.037922022,-0.003710743,0.071351414,-0.028961223,-0.041568414,-0.025836226,-0.025549472,0.023035026,-0.047583368,-0.02523448,-0.052897129
0.050298075,-0.057414521,0.053013467,-0.048545044,0.051696575,0.067744203,-0.054826343,-0.062277557,-0.066331832,-0.054369155,-0.050814845,-0.058767535,-0.053892743,-0.0446358,-0.061691259,-0.059720481,-0.039471199,-0.066813372,-0.051867842,-0.069528147,-0.046122785,-0.08056616,-0.057263372,-0.054595767,-0.063227809,0.053101663,-0.062423688,-0.055597844,-0.04922762,0.057345812,-0.064932865,0.052390444,0.05481293,0.059867847,-0.047295529,0.067065696
0.052089141,-0.052052488,0.055100219,-0.055667553,0.051049737,0.080899032,-0.058762598,-0.062880489,-0.066649348,-0.05013447,-0.045718343,-0.068386028,-0.052608061,-0.046450005,-0.062750453,-0.064048667,-0.054019654,-0.060825178,-0.054107483,-0.073602902,-0.059377887,-0.081794974,-0.056456471,-0.053437192,-0.064124031,0.057428668,-0.060366052,-0.053698163,-0.050892162,0.062114611,-0.063023984,0.052921382,0.056534288,0.062971022,-0.051666402,0.070513315
-0.095107103,-0.017570757,-0.097230515,-0.027126717,-0.10342578,0.018311522,0.097077009,-0.030175767,0.086034314,-0.033775625,0.102827174,-0.013161212,0.090752047,-0.038295375,0.093448402,-0.031391366,0.098161033,-0.015814627,0.096473324,-0.017134197,0.094348869,-0.005464352,0.098713839,-0.025402583,0.098096689,0.035575584,0.093553463,-0.037312956,0.112772709,0.05506821,0.094044303,0.040833117,-0.096178525,0.030291436,0.100872012,0.015817263
-0.088083254,-0.012693168,-0.075135884,-0.00939475,-0.087391011,0.010029683,0.090565114,-0.026126618,0.084892276,-0.035440118,0.08830333,-0.009801191,0.081025346,-0.032688649,0.080836416,-0.024089076,0.084484964,-0.004635086,0.076990433,-0.004196397,0.090355955,-0.006882306,0.087273083,-0.020424404,0.087552399,0.033307066,0.086477459,-0.03537057,0.073249019,-0.008140618,0.082903969,0.027389971,-0.088858425,0.029155056,0.094889722,0.017698201
0.042016251,-0.048970233,0.04179195,-0.042938455,0.036232223,0.053339957,-0.043121938,-0.041719863,-0.049635218,-0.035672319,-0.034847856,-0.047096341,-0.063409657,-0.020578936,-0.047714451,-0.043253237,-0.040283024,-0.04789088,-0.041754814,-0.056552555,-0.031626853,-0.032390227,-0.044829334,-0.044808195,-0.050544723,0.045473339,-0.047910937,-0.043720193,-0.039729418,0.052765746,-0.049741941,0.043139924,0.04017806,0.034673545,-0.03759845,0.042149706
0.023923559,0.08504023,0.039765371,0.023151246,0.03449417,-0.031759458,-0.021776323,0.055274138,-0.008849238,0.095878654,-0.030525167,-0.011925676,-0.000842992,0.099496788,-0.030070474,0.042850544,-0.034868136,0.025288692,-0.032161051,0.026149409,-0.034269178,0.082063275,-0.015699488,0.108119644,-0.011346973,-0.08557482,-0.043637281,-0.023877597,-0.034417335,0.008983429,0.002283405,-0.111965197,0.030951454,-0.008787129,-0.028492316,-0.014701338
0.026861608,0.148610085,0.019875613,0.130308432,0.026867219,-0.142184292,-0.001217697,0.146117455,-0.000596576,0.144278991,-0.036709477,0.129377509,0.009295971,0.137346416,-0.008939673,0.128610467,-0.037988094,0.137561347,-0.0305996,0.154720535,-0.04687955,0.10586973,-0.017586406,0.146091164,-0.008978006,-0.146241212,-0.004661559,0.11627651,-0.021408377,-0.137925227,-0.039645301,-0.040256092,0.020303812,-0.134617103,-0.025934007,-0.134144301
0.042904985,-0.0286386,0.049094093,-0.013925564,0.044396351,0.003443513,-0.048731597,-0.010806175,-0.060796017,-0.036301986,-0.039122018,-0.041881039,-0.049854538,-0.005339447,-0.057574949,-0.039873742,-0.04785083,-0.043574605,-0.032361453,-0.021366575,-0.047066164,0.036369918,-0.044645743,-0.021304228,-0.044018912,0.002436223,-0.052813256,-0.03248466,-0.049228299,0.034790449,-0.040650907,0.007769483,0.048516352,0.032139988,-0.042365264,0.034296048
0.035892062,0.013295018,0.022813291,0.128178623,0.038923117,-0.068316485,-0.033674002,0.054061236,-0.014900247,0.094705352,-0.037069299,-0.017021606,-0.005147661,0.096569675,-0.026773034,0.05794319,-0.040573795,0.090360521,-0.035511974,0.077757342,-0.041259962,0.08727298,-0.038680283,0.018971961,-0.014829896,-0.11518966,-0.017068696,0.090123268,-0.035843557,-0.068852063,0.002270617,-0.118375559,0.035199272,-0.026051105,-0.028719123,-0.032571251
0.057902021,-0.067048573,0.055800998,-0.043010254,0.050843372,0.072318813,-0.05906292,-0.060748508,-0.069706255,-0.053716311,-0.049628759,-0.067937568,-0.061326726,-0.046978369,-0.061191215,-0.055105965,-0.052048178,-0.062334672,-0.0574267,-0.072691644,-0.062452426,-0.078029049,-0.060106798,-0.060366648,-0.066519224,0.057303077,-0.065742103,-0.057993532,-0.052367165,0.06345996,-0.06113624,0.057906961,0.056330699,0.058033005,-0.052852421,0.069961285
0.025057353,0.121917337,0.021951645,0.127159354,0.041767856,-0.049258402,-0.00444933,0.137544871,-0.001162138,0.112641677,-0.034117297,0.024840172,-0.037245977,0.028481204,-0.02648307,0.058874256,-0.043348821,-0.010281219,-0.036769855,0.026820809,-0.043070762,0.065027867,-0.036154713,0.02219506,-0.033324704,-0.026704521,-0.013825143,0.088778106,-0.024326611,-0.078384817,-0.007039475,-0.098746794,0.023490743,-0.102038257,-0.031222752,-0.066833121
0.041716141,-0.037521229,0.047671216,-0.037988008,0.046066626,0.039131858,-0.045737148,-0.044316618,-0.053952608,-0.041115298,-0.041485987,-0.05212634,-0.053831337,-0.043137634,-0.051300609,-0.047123889,-0.042277545,-0.042883945,-0.045521638,-0.046982622,-0.035267478,-0.079129556,-0.048553766,-0.039381436,-0.054196972,0.048832286,-0.040660601,-0.018284531,-0.043425397,0.040933383,-0.053668855,0.043300501,0.045348084,0.049919025,-0.043450475,0.059179068
0.029188228,0.072361232,0.041266992,0.025082463,0.034894393,-0.073392676,-0.015550673,0.067416515,-0.003751971,0.100561357,-0.009106306,0.039198292,-0.019145742,0.067612228,-0.013202724,0.073485477,-0.03101911,0.103914122,-0.019963966,0.084206639,-0.021049578,0.04856659,-0.051091359,-0.031485403,0.002420998,-0.0562008,-0.002181238,0.089630331,-0.028676535,-0.060904779,0.005317996,-0.094090058,0.02013573,-0.100906188,-0.02007933,-0.097960372
0.053078611,-0.058425929,0.055364878,-0.063613666,0.045453987,0.074721551,-0.057140631,-0.054328351,-0.065847485,-0.046057762,-0.045869948,-0.065408393,-0.062320608,-0.052793965,-0.060077602,-0.058613447,-0.04768439,-0.056952513,-0.051271117,-0.068785164,-0.057232346,-0.079986193,-0.055219672,-0.053554338,-0.065932604,0.057816744,-0.060432663,-0.053851906,-0.049221664,0.060339539,-0.061511213,0.053088601,0.053109142,0.059524627,-0.046693382,0.058615561
0.012497492,0.081494913,0.012578019,0.110006217,0.014605912,-0.079668492,-0.000375373,0.102273033,0.002299582,0.101624478,-0.02451192,0.11222475,0.013141118,0.080870357,0.001513469,0.100741867,-0.026020876,0.091525979,-0.014442671,0.08957903,0.011588005,0.041781874,-0.010009808,0.110731294,-0.004462621,-0.095846858,0.000392437,0.092777984,-0.018530634,-0.087690475,0.010168612,-0.102719635,0.01531614,-0.100982838,-0.014667635,-0.084557506
-0.082218024,-0.012718016,-0.079271136,-0.016175737,-0.085104158,0.006324058,0.082666284,-0.025326969,0.07894514,-0.034216058,0.09004747,-0.012176544,0.076337825,-0.030445885,0.076355884,-0.02684038,0.088772008,-0.004412905,0.083624481,-0.013546357,0.083051586,-0.005018032,0.083111528,-0.020909095,0.084041492,0.029546559,0.080449105,-0.032079079,0.072554094,-0.007259818,0.077249895,0.025936733,-0.082556806,0.025922477,0.086105914,0.011559889
0.019796082,0.036769968,0.019589409,0.015548532,0.027579833,-0.014831998,-0.02510385,0.040396381,-0.005624222,0.048029378,-0.027782161,-0.013914868,-0.00526761,0.027767221,-0.019792308,0.047251874,-0.020771108,0.019428321,-0.020318146,0.054752436,-0.018505083,0.031512491,-0.015862729,0.048100328,-0.015959061,-0.018489847,-0.006768999,0.069474485,-0.026605793,-0.035330713,-0.034872868,0.000992568,0.024996854,-0.048576885,-0.03118433,-0.028739161
0.054898919,-0.065446189,0.050138571,-0.058267057,0.049792431,0.035978966,-0.054105662,-0.054286072,-0.0652125,-0.050077113,-0.056584213,-0.061829148,-0.05588727,-0.046596239,-0.061940935,-0.057990823,-0.050498152,-0.060099072,-0.053837677,-0.023062,-0.044781293,-0.047134709,-0.057383573,-0.054974904,-0.056188665,0.033048912,-0.061834489,-0.052940598,-0.048840442,0.043094527,-0.062087215,0.059367067,0.055081948,0.059981621,-0.051578871,0.061003719
0.057576702,-0.070871132,0.053733216,-0.060624578,0.048297918,0.070294783,-0.056304383,-0.053716023,-0.069731553,-0.051492034,-0.047709852,-0.069596583,-0.068038503,-0.057977436,-0.063746589,-0.061648795,-0.054291545,-0.069422825,-0.054958226,-0.072533651,-0.024930799,-0.0703184,-0.057022247,-0.057105075,-0.066746397,0.059394433,-0.064021804,-0.052548861,-0.053982143,0.073314766,-0.063096136,0.056023119,0.057405241,0.065289144,-0.052545822,0.076183295
0.050432436,-0.051104462,0.050474581,-0.039905014,0.05042013,0.055063355,-0.055831613,-0.042832633,-0.063163078,-0.047858846,-0.052070623,-0.058236178,-0.056975987,-0.045866345,-0.058623428,-0.054907645,-0.048778458,-0.056261248,-0.049575296,-0.063739728,-0.024733223,-0.066987925,-0.054316042,-0.049976388,-0.053873473,0.03130871,-0.058159446,-0.048830248,-0.048851955,0.057118694,-0.062047213,0.05377109,0.050784238,0.053724753,-0.048406156,0.078146893
0.016003001,0.066699484,0.011141156,0.116660341,0.018063467,-0.109082333,-0.011880262,0.094630661,-0.000571643,0.078108232,-0.026014025,0.107905409,0.009766811,0.0869126,-0.009092853,0.082775278,-0.031397729,0.095968855,-0.004792714,0.062539573,-0.02093062,0.062174039,-0.0120211,0.118689383,-0.016639664,-0.061968046,0.005414946,0.093518595,-0.015026144,-0.060682979,-0.008197456,-0.055974768,0.011858887,-0.088093742,-0.021362849,-0.095676751
0.031999697,0.103779286,0.046568049,0.004917621,0.041095098,-0.038889818,-0.008294737,0.129087858,-0.034041108,0.026096131,-0.032972907,0.092633494,-0.010601944,0.083340932,-0.031125172,0.068650654,-0.016230703,0.050176062,-0.02691595,0.034733893,-0.041147411,0.076634398,-0.031002272,0.033743192,-0.035017509,-0.019059196,-0.014745943,0.091326103,-0.038409368,-0.048036443,-0.028897003,-0.087174669,0.026722648,-0.077734939,-0.018991411,-0.020025797
0.021339403,0.042674126,0.014156268,0.049115731,0.025873666,-0.025187602,-0.028901242,0.033998617,-0.014831379,0.054054887,-0.034838453,0.078798498,-0.038188555,-0.012291818,-0.035956091,0.00210544,-0.031217004,0.006596958,-0.035052147,0.019650674,-0.019678544,0.03203876,-0.040005075,-0.013844897,-0.022139269,-0.012433816,-0.004417274,0.073259614,-0.034556285,0.002914588,-0.024318912,-0.014571307,0.025605249,-0.071836577,-0.032874599,-0.054473814
-0.054936365,-0.001492686,-0.066473669,-0.000324652,-0.01421265,-0.009394462,0.08408969,-0.026750822,0.027182787,0.02691928,0.02773915,0.009191699,0.03055902,0.03065485,0.077767022,-0.016164294,0.098501219,-0.014985107,0.092500763,-0.015759729,0.006721648,0.029197169,0.077286117,-0.013083835,0.078171644,0.021114042,0.03168855,0.046298873,0.078387525,-0.009754681,0.079023889,0.026251281,-0.089515148,0.025767784,-0.001389035,-0.071205186
0.027781155,0.028483018,0.036380728,0.015295158,0.024347958,-0.020096712,-0.03647205,0.036140183,-0.015157931,0.063780033,-0.031419132,-0.010084914,-0.041558859,0.053499372,-0.033498903,0.048951157,-0.038567235,0.028826135,-0.026216834,0.076255895,-0.022942667,0.037481857,-0.018754942,0.062786244,-0.02715702,-0.017942296,-0.010909185,0.089043769,-0.033009683,-0.046464408,-0.037115712,-0.019331555,0.033409577,-0.052944872,-0.038291771,-0.054318857
0.030975521,-0.014783789,0.040074013,-0.014471486,0.037020366,-0.008838844,-0.030882457,0.007708621,-0.007282049,0.098362765,-0.027384584,-0.008285421,-0.059669528,0.045152146,-0.035127836,-0.002324543,-0.034606048,0.05771265,-0.03260026,0.029482527,-0.037507218,0.068561284,-0.020826815,0.088563565,-0.010813793,-0.095077711,-0.021080006,0.07960819,-0.02807625,-0.055634456,-0.005301952,-0.069816934,0.019724031,-0.103439597,-0.034780916,-0.023083062
0.036429964,-0.032117773,0.032640554,-0.014503363,0.050882427,0.000493971,-0.042412022,-0.003114346,-0.030601596,0.007617422,-0.044924931,-0.054539503,-0.051785469,-0.021671731,-0.051153904,-0.026278719,-0.033347307,0.046466376,-0.029453666,-0.012371038,-0.025687247,0.030171755,-0.022660636,0.011510306,-0.062425978,0.052120787,-0.052590935,-0.033312263,-0.040792385,0.010558026,-0.036343489,-0.009674052,0.039218947,0.006183426,-0.04536554,0.011627804
0.049642223,-0.053107975,0.046203266,-0.035954547,0.047356204,0.051543172,-0.050705585,-0.035065491,-0.057049887,-0.040827146,-0.044978723,-0.042532739,-0.049137982,-0.035197405,-0.049960186,-0.030282364,-0.048035232,-0.049969357,-0.036249673,-0.007766141,-0.029015341,-0.074926918,-0.045200711,-0.03038115,-0.052074307,0.032053648,-0.043133253,-0.024825604,-0.046320086,0.049795861,-0.05192473,0.042783385,0.050312436,0.055237333,-0.045370125,0.067215517
0.040489982,-0.011379617,0.047404989,0.015765504,0.041939771,-0.031536135,-0.031848637,0.013312843,-0.042382406,-8.95E-06,-0.033859453,-0.021864858,-0.054400288,0.057174358,-0.036607479,0.037466874,-0.013276386,-0.004203831,-0.030315497,0.042780698,-0.042023477,0.077788332,-0.031503878,0.013928688,-0.032050809,0.002414361,-0.038209587,0.053617488,-0.039161016,-0.011871395,-0.032312201,-0.067272962,0.038037132,0.004204298,-0.029751113,0.003627496
